ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
125,01:050:487,"Seminars in American Studies   (4,4,4)",Interdisciplinary seminars for majors. Themes   dependent on instructor.,For American studies majors who have completed 01:050:  389.,American Studies,050
126,01:050:490,Advanced Problems in American Culture   (4),"Independent study of an interdisciplinary nature,   which may be expressed in a paper, audiovisual project, or   other creative enterprise.",Permission of department and instructor during   preceding term required. May be repeated for credit with permission of   department.,American Studies,050
127,01:070:101,Introduction to Cultural Anthropology   (4),"History of cultural anthropology; changing theoretical   and methodological approaches; fieldwork, ethnographic writing, and the   culture concept; cross-cultural analyses and comparisons; complex society;   local, regional, and global perspectives.",,Anthropology,070
128,01:070:102,Introduction to Human Evolution (4),"Evolutionary processes, including adaptation and   speciation; fossil and archaeological records of human morphological and   social-behavioral evolution.",,Anthropology,070
129,01:070:104,Introduction to Human Evolution   Honors Laboratory (1),"Laboratory honors course to accompany 01:070:102.   Topics include lab and field methodologies in physical anthropology, human   fossil record, primate evolution, human evolutionary biology, and   evolutionary theory.",Corequisite: 01:070:102. Students must have a   grade-point average of 3.4 or better or permission of instructor to   enroll.,Anthropology,070
130,01:070:105,Introduction to Archaeology (4),"Overview of human prehistory over the past 5 million   years, from origins in Africa to the spread of people first to Asia and   Europe, and later to Australia and the Americas, culminating in the   archaeology of colonial contact between Europe and distant lands.",,Anthropology,070
131,01:070:108,Introduction to Linguistic   Anthropology (4),"Language as a social action, language and culture,   language use in specific sociocultural contexts.",,Anthropology,070
132,01:070:204,Introduction to Social Evolution (3),"Principles underlying social evolution with special   emphasis on humans: natural selection, kinship, parent-offspring   conflict, parental investment, parasites, sexual selection,   cooperation, deceit, and self-deception.",,Anthropology,070
133,01:070:205,Evolution and Culture (3),"Examination of current research on the relationship   between evolutionary biology and culture. Topics include animal culture   studies, cultural transmission theory, gene-culture coevolution, and the   application of signaling theory to human cultural phenomena.",Prerequisite: 01:070:204.,Anthropology,070
134,01:070:206,Survey of New World Prehistory (3),Focus on the major cultural traditions and adaptations   from the earliest appearance of humans in the Americas through   the colonial period.,Prerequisite: 01:070:105.,Anthropology,070
135,01:070:207,Survey of Old World Prehistory (3),Focus on the major cultural traditions and adaptations   from the earliest appearance of the human lineage to the   establishment of literate complex societies and early civilizations.,Prerequisite: 01:070:105.,Anthropology,070
136,01:070:208,Survey of Historical Archaeology (3),"Introduction to the archaeology of historic   times-the interpretation of the past   using both archaeological residues and written documents. Emphasis on   Africa, Britain, and North America.",Prerequisite: 01:070:105.,Anthropology,070
137,01:070:210,Approaches to Human Nature (3),"Critique of the ""cultural relativist"" and   ""cultural constructionist"" positions through a consideration of   the literature on cultural universals, human ethology and sociobiology,   small groups, and play.",,Anthropology,070
138,01:070:212,Survey of the Living Primates (3),"Introduction to the primate order, emphasizing the   morphological and behavioral adaptations of the major groups.",,Anthropology,070
139,01:070:213,Environment and Human Evolution (3),Analysis of influence of environment on evolution in   record of human ancestry. Morphological and physiological adaptations    of humans in reaction to environmental controls.,,Anthropology,070
140,01:070:215,Survey of Fossil Primates (3),"Outline of primate evolution; origin of primates and   primate relatives; description and paleoecology of fossil species,   including Paleocene and Eocene species, Malagasy lemurs, first higher   primates, New World and Old World monkeys, and Miocene apes; hominid   origins.",,Anthropology,070
141,01:070:216,Anthropology and Modern Problems (3),"Selected topics including conflict of productive and   reproductive systems, location and nature of social power, roles of   symbolism and zealotry in defining group boundaries.",,Anthropology,070
142,01:070:220,Food and Culture (3),"Culinary customs studied cross-culturally. Food in   relation to sex, kinship, politics, economics, and religion. Visual,   olfactory, textural, and gastronomic food preferences. Values and   nutrition. World nutritional systems.",,Anthropology,070
143,01:070:222,Anthropology of Sexuality and   Eroticism (3),"Anthropological approaches to human sexuality,   including social evolutionary, ethnographic, cross-cultural,   sociobiological, cultural constructionist, and postcolonial.",,Anthropology,070
